Time [sec],x_A(t),y_A(t),z_A(t),q_{0.A}(t),q_{1.A}(t),q_{2.A}(t),q_{3.A}(t),u_A(t),v_A(t),w_A(t),ω_{x.A}(t),ω_{y.A}(t),ω_{z.A}(t)
0.574784557449168,-0.693812012724322,1.55824373912661,-2.2940696895889e-5,0.749207367637175,-0.0735246807196772,0.0434706635214032,-0.65688300596181,-0.0544989398010414,-1.19732303102997,-0.201427201976936,3.50557208465313,5.05801637580178,-25.8022642058401
0.598387112390506,-0.722392565696137,1.5529869486582,-2.22309535544722e-5,0.519200513256587,-0.0148690331047828,0.0156821516826849,-0.854443178577622,0.859058936743087,-0.917328280721098,-0.0465606123329574,5.76927007259252,2.22931546920111,-25.5484079405599
0.616343828490994,-0.744142037074611,1.54531037502053,-2.05043964282781e-5,0.311491445244145,0.0161639433247151,-0.0294922894183274,-0.949711911145159,1.28103084067398,-0.300372329490774,0.0358014153437536,6.17279818118335,-0.48802639673478,-25.4897775381421
0.630429441636086,-0.761202466928039,1.5370710040756,-1.91479291879377e-5,0.135363717153386,0.0238306714234224,-0.0686513816421217,-0.988183597216705,1.3423297032236,0.303972381971401,-0.00489888771492128,5.61860452194521,-2.58009406864323,-25.569250909364
0.655783545297252,-0.79192123377281,1.51736720529189,-2.27097716313871e-5,-0.19347550060923,0.00277320106464936,-0.116577869515533,-0.974213796319346,0.780952633624,1.26841567534403,-0.253949747887758,2.93941925232274,-5.40275959039746,-25.8462165285071
0.672305771819297,-0.811943479923399,1.50110748893546,-1.9713512980809e-5,-0.40136763787871,-0.0211930068481175,-0.117590688293926,-0.908158561503436,0.0383443270879125,1.56973306168641,-0.370118310819247,0.449369833205305,-6.12200662408696,-25.9473963248586
0.684422336894496,-0.826625687833406,1.487478744355,-1.70429753135593e-5,-0.542678131491245,-0.0343924624907759,-0.101992248708429,-0.833090665728751,-0.583713111562709,1.54900760647416,-0.36029310525983,-1.45530275663274,-5.96634701813413,-25.9244619822561
0.706232154029853,-0.853064694413151,1.45932897957035,-1.32481672297897e-5,-0.758583987437908,-0.0334395308088411,-0.0510671481160962,-0.648810129984508,-1.56643289498365,0.970391507221285,-0.167926559784494,-4.41077914836234,-4.30981450649589,-25.7160563499451
0.725529967385371,-0.876458898632059,1.43051934830078,-7.68925081623055e-6,-0.89615905100657,-0.00118342932777353,-0.00362199494056948,-0.443865858247374,-1.9973431508127,0.00167032549821433,-0.0106155845930641,-5.93351642618862,-1.7623029209211,-25.5251799216033
0.749846121408401,-0.905947622176209,1.38902789320891,2.224135297817e-6,-0.986629789619034,0.0636838633463554,0.026642878244519,-0.148107601352273,-1.69711566469276,-1.38173487239711,-0.128090010940467,-5.88043528708645,1.93138766213888,-25.5327562027813
0.7677264171886,-0.927629129180927,1.35479573725776,1.0152748069417e-5,-0.990862459235676,0.105058324654188,0.0200388475258452,0.0830305537113446,-0.873387492384888,-2.13502632711634,-0.396020545844938,-4.44133573716911,4.28034831120929,-25.7127509628012
0.781242645084637,-0.944015979057461,1.32683334800927,1.62777672360281e-5,-0.958730548191318,0.121052553334926,0.00334179563560006,0.257512152442455,0.000959891198295204,-2.38868884116591,-0.566469164803176,-2.72706260205965,5.51284669958514,-25.8607118353188
0.805571855297503,-0.973535019846518,1.27200946530123,1.77470118013848e-5,-0.827947627617711,0.105736199045976,-0.0281088652266431,0.550169181313539,1.69991623107246,-1.98128667676652,-0.53929818694642,1.02315284070413,6.05632305792951,-25.9375047284689
0.821538814178313,-0.992902441622063,1.23284723478502,2.34689742597186e-5,-0.697012458513031,0.0703081753747933,-0.0329832656592876,0.712949590610133,2.54917078520541,-1.13267617663008,-0.305909687504222,3.36051469870987,5.15908989810237,-25.8145735248121
0.834077419679081,-1.00810905110667,1.20033865534689,2.8266302164724e-5,-0.573714097365783,0.0367961155773164,-0.0226285564458664,0.818010362713912,2.90606824239069,-0.231510033228074,-0.117883355305534,4.82017457397357,3.85850049557765,-25.6705544915929
0.856646909580463,-1.03550073855666,1.13794960783806,4.14881684708034e-5,-0.317441064083559,-0.0139837249925911,0.0243267209059454,0.947947001805015,2.70009511021953,1.56389030405822,-0.0556950868851062,6.15864280393846,0.678696487351387,-25.492198839974
0.875359508574803,-1.05820660743609,1.08241510618004,5.23069868211188e-5,-0.0828277323659777,-0.0304039547239414,0.0749642045113243,0.993356438400779,1.71102551112216,2.78907061893145,-0.351316750132306,5.80041384164952,-2.16109179668539,-25.5443205522201
0.890578523516628,-1.07666906152518,1.03471107606552,6.06988342469048e-5,0.114292118994375,-0.0238632973354175,0.108450602724524,0.987303621317976,0.472118392677573,3.32944209749062,-0.676904981284795,4.56008217794354,-4.15843078630149,-25.7000392052986
0.903747082500909,-1.09264246568061,0.991598944822356,6.78884621710165e-5,0.283341758357851,-0.00808493921753958,0.12342199079608,0.951094909079583,-0.774341261075252,3.35640961900218,-0.864426898795948,2.9296584557044,-5.41173035769092,-25.8471458575656
0.927450488672615,-1.12142768200623,0.909729148300929,7.27056820305531e-5,0.565592601138983,0.022418966894744,0.108286811338319,0.817342731821926,-2.88272868890755,2.3184505712012,-0.734022306301965,-0.699810458920496,-6.10291751350809,-25.9443334330658
0.943350374102732,-1.14072266232698,0.85169762513574,8.02754258925243e-5,0.725377556077972,0.0282056036898845,0.0727704250525144,0.684039507001265,-3.77868559558468,0.964652498485018,-0.392866944454585,-3.07434040450178,-5.3333160983932,-25.8368737880117
0.955650009877572,-1.15564527646221,0.80510330372601,8.63637594308387e-5,0.826518761739351,0.0191712553253854,0.0392017941322978,0.561370057509587,-4.02077855896388,-0.296724290511605,-0.151621477551558,-4.57940203070918,-4.13886702459171,-25.698074699214
0.977789354272286,-1.18253148338265,0.717503135404886,0.000102842005144874,0.950955604990161,-0.0247200550194679,-0.0134070011032517,0.308335839345642,-3.36837698023222,-2.57732818686097,-0.107449062816925,-6.09681286152945,-1.10620152588106,-25.5015973810021
0.996001806871727,-1.20463925610331,0.641817870158859,0.000115989061926816,0.993636670111852,-0.0734394218823159,-0.0330420139871373,0.0798808064332662,-1.88906879382578,-3.95796091654688,-0.502403024928626,-5.96271829855085,1.67738171802599,-25.5212763981318
1.01081204476136,-1.22261153628143,0.577868343267638,0.00012612628637709,0.987593306476677,-0.107251015905446,-0.0297510241477665,-0.111588461415082,-0.241192870498086,-4.45470616125937,-0.916005429925561,-4.93438769879289,3.71757971798892,-25.6572402969047
